32768, 1, 999, 1, 5, 1, 1, 0.0308596, 0.0307077, 0.0307087, 0.200187, 0.199998, 0.199811, 0.230855, 0.230707, 0.23052, 0.0151954, lost_msgs, 0, 980, c1n_latency, 0.0155403, 0.0154146, 0.0154193, c2, 0.0152888, 0.0151891, 0.0151954, 
32768, 1, 1999, 1, 10, 1, 1, 0.030803, 0.0306547, 0.0306585, 0.100156, 0.1, 0.0999567, 0.130803, 0.130655, 0.130615, 0.0151757, lost_msgs, 0, 1960, c1n_latency, 0.0154933, 0.0153871, 0.0153916, c2, 0.0152431, 0.0151748, 0.0151757, 
32768, 1, 3999, 1, 20, 1, 1, 0.0308679, 0.0306483, 0.0306544, 0.0502431, 0.05, 0.0499911, 0.0808639, 0.0806482, 0.0806455, 0.0151772, lost_msgs, 0, 3920, c1n_latency, 0.0154977, 0.0153883, 0.0153909, c2, 0.0153459, 0.0151697, 0.0151772, 
32768, 1, 5999, 1, 30, 1, 1, 0.0308025, 0.030599, 0.030602, 0.0335469, 0.0333314, 0.0333302, 0.0641317, 0.063932, 0.0639322, 0.0151755, lost_msgs, 0, 5880, c1n_latency, 0.0154573, 0.0153463, 0.015348, c2, 0.0153202, 0.0151714, 0.0151755, 
32768, 1, 7999, 1, 40, 1, 1, 0.0309447, 0.0307186, 0.0307241, 0.0252373, 0.0250018, 0.0249988, 0.0559451, 0.0557185, 0.0557229, 0.015167, lost_msgs, 0, 7840, c1n_latency, 0.0156436, 0.0154864, 0.0154891, c2, 0.0153075, 0.0151618, 0.015167, 
32768, 1, 9999, 1, 50, 1, 1, 0.0309253, 0.0307075, 0.0307125, 0.0202231, 0.0200009, 0.0199995, 0.0509254, 0.0507075, 0.050712, 0.0152359, lost_msgs, 0, 9800, c1n_latency, 0.0156077, 0.0154072, 0.015417, c2, 0.015374, 0.0152398, 0.0152359, 
32768, 1, 11999, 1, 60, 1, 1, 0.030903, 0.030657, 0.030663, 0.0168943, 0.0166655, 0.0166665, 0.0475711, 0.0473233, 0.0473296, 0.0152115, lost_msgs, 0, 11760, c1n_latency, 0.0156254, 0.0153856, 0.0153976, c2, 0.0153525, 0.015212, 0.0152115, 
32768, 1, 12799, 1, 64, 1, 1, 0.0308888, 0.0306319, 0.0306415, 0.0158417, 0.015624, 0.015625, 0.0465116, 0.0462567, 0.0462664, 0.0152372, lost_msgs, 0, 12544, c1n_latency, 0.0155458, 0.0153361, 0.0153507, c2, 0.0153986, 0.015234, 0.0152372, 
32768, 1, 13199, 1, 66, 1, 1, 0.0457856, 0.0379438, 0.0380549, 0.0156915, 0.0155146, 0.0155193, 0.0613101, 0.0534831, 0.0535743, 0.0153476, lost_msgs, 204, 12936, c1n_latency, 0.0303272, 0.0225264, 0.0226297, c2, 0.0155139, 0.0153436, 0.0153476, 
32768, 1, 13599, 1, 68, 1, 1, 0.0457835, 0.0372047, 0.0375645, 0.0156474, 0.0154467, 0.0154575, 0.0612287, 0.0526651, 0.0530216, 0.0152866, lost_msgs, 127, 13328, c1n_latency, 0.0303693, 0.0218258, 0.0222008, c2, 0.015473, 0.0152756, 0.0152866, 
32768, 1, 13999, 1, 70, 1, 1, 0.0457795, 0.0375444, 0.0377874, 0.0156419, 0.0154653, 0.0154697, 0.0612411, 0.0530199, 0.0532576, 0.0153016, lost_msgs, 150, 13720, c1n_latency, 0.030369, 0.0221675, 0.0224099, c2, 0.0154685, 0.0152974, 0.0153016, 
32768, 1, 15999, 1, 80, 1, 1, 0.0458145, 0.0375157, 0.0378086, 0.0156655, 0.0154588, 0.0154697, 0.06126, 0.0529851, 0.0532782, 0.0153011, lost_msgs, 177, 15680, c1n_latency, 0.03042, 0.0221276, 0.0224317, c2, 0.0154925, 0.0152901, 0.0153011, 
32768, 1, 19999, 1, 100, 1, 1, 0.0457654, 0.0373139, 0.0376407, 0.0156214, 0.0154467, 0.0154534, 0.0612297, 0.0527566, 0.0530944, 0.0152855, lost_msgs, 181, 19600, c1n_latency, 0.0303795, 0.0219443, 0.0222796, c2, 0.0154513, 0.015279, 0.0152855, 
32768, 1, 23999, 1, 120, 1, 1, 0.0457358, 0.0368392, 0.0373577, 0.0156014, 0.0154386, 0.0154442, 0.0611884, 0.0522731, 0.0528021, 0.015276, lost_msgs, 185, 23520, c1n_latency, 0.0303798, 0.021485, 0.0220063, c2, 0.0154276, 0.0152706, 0.015276, 
32768, 1, 29999, 1, 150, 1, 1, 0.0457884, 0.0374052, 0.0376575, 0.015646, 0.0154495, 0.0154578, 0.061241, 0.052859, 0.0531154, 0.0152911, lost_msgs, 296, 29400, c1n_latency, 0.0303893, 0.0220358, 0.022291, c2, 0.0154738, 0.0152827, 0.0152911, 
