32768, 5, 0.00875023, 0.00869457, 0.00869693, 
32768, 15, 0.00876604, 0.00870369, 0.00870442, 
32768, 30, 0.00891419, 0.00879117, 0.0088036, 
32768, 37, 0.0129339, 0.00878097, 0.0088853, 
32768, 40, 0.0166723, 0.00888971, 0.00942867, 
32768, 43, 0.0186026, 0.0130043, 0.0128491, 
32768, 46, 0.0193625, 0.0127046, 0.012647, 
32768, 50, 0.0217928, 0.0143128, 0.013773, 
32768, 38, 0.00902633, 0.00884269, 0.00887302, 
32768, 47, 0.0194841, 0.012741, 0.0126928, 
