32768, 1, 999, 1, 5, 1, 1, 0.022663, 0.0224357, 0.0224716, 0.200177, 0.199999, 0.199803, 0.222814, 0.222431, 0.222274, 0.0147171, lost_msgs, 0, 980, c1n_latency, 0.00785878, 0.00768947, 0.00771219, c2, 0.0148236, 0.0147026, 0.0147171, 
32768, 1, 1999, 1, 10, 1, 1, 0.0228341, 0.022335, 0.0223777, 0.100296, 0.0999992, 0.099949, 0.123045, 0.122333, 0.122323, 0.0146467, lost_msgs, 0, 1960, c1n_latency, 0.00785187, 0.00767523, 0.00769766, c2, 0.0148665, 0.014625, 0.0146467, 
32768, 1, 3999, 1, 20, 1, 1, 0.0225051, 0.0223239, 0.0223473, 0.0501516, 0.049999, 0.0499892, 0.0726274, 0.072323, 0.0723364, 0.0146462, lost_msgs, 0, 3920, c1n_latency, 0.0077649, 0.00765447, 0.00767174, c2, 0.0147398, 0.0146336, 0.0146462, 
32768, 1, 5999, 1, 30, 1, 1, 0.0225156, 0.0223521, 0.0223596, 0.0334952, 0.0333347, 0.0333289, 0.0559932, 0.0556841, 0.0556885, 0.0146851, lost_msgs, 0, 5880, c1n_latency, 0.00775709, 0.0076426, 0.00764461, c2, 0.0147882, 0.0146868, 0.0146851, 
32768, 1, 7999, 1, 40, 1, 1, 0.0225105, 0.0223512, 0.0223616, 0.0251694, 0.0249989, 0.0249977, 0.0476679, 0.0473588, 0.0473592, 0.0146753, lost_msgs, 0, 7840, c1n_latency, 0.00773024, 0.00765048, 0.00765868, c2, 0.0147817, 0.0146823, 0.0146753, 
32768, 1, 9999, 1, 50, 1, 1, 0.0226801, 0.0224644, 0.0224941, 0.0201797, 0.0199976, 0.0199987, 0.0428133, 0.0424585, 0.0424928, 0.0146639, lost_msgs, 0, 9800, c1n_latency, 0.00790157, 0.00779049, 0.0078004, c2, 0.0147716, 0.0146368, 0.0146639, 
32768, 1, 11999, 1, 60, 1, 1, 0.022687, 0.022499, 0.0225175, 0.0168645, 0.0166652, 0.0166659, 0.0395348, 0.0391628, 0.0391833, 0.0147028, lost_msgs, 0, 11760, c1n_latency, 0.00791404, 0.00779202, 0.00779117, c2, 0.014831, 0.0146959, 0.0147028, 
32768, 1, 12799, 1, 64, 1, 1, 0.022704, 0.0225026, 0.0225335, 0.015801, 0.0156245, 0.0156239, 0.0385102, 0.0381225, 0.0381569, 0.0146853, lost_msgs, 0, 12544, c1n_latency, 0.00794045, 0.00780542, 0.00782501, c2, 0.0148338, 0.0146818, 0.0146853, 
32768, 1, 13199, 1, 66, 1, 1, 0.0226581, 0.0224991, 0.0225173, 0.0153146, 0.0151508, 0.0151509, 0.0379654, 0.037645, 0.0376681, 0.0146833, lost_msgs, 0, 12936, c1n_latency, 0.00791364, 0.00780153, 0.00781267, c2, 0.0148044, 0.0146839, 0.0146833, 
32768, 1, 13599, 1, 68, 1, 1, 0.0303287, 0.0227626, 0.0235955, 0.014905, 0.0147018, 0.0147053, 0.0450617, 0.0374878, 0.0383009, 0.014667, lost_msgs, 0, 13328, c1n_latency, 0.0156384, 0.00807504, 0.00891244, c2, 0.0148156, 0.0146653, 0.014667, 
