32768, 1, 999, 1, 5, 1, 1, 0.0305883, 0.0303964, 0.030405, 0.200159, 0.199999, 0.199811, 0.230583, 0.230397, 0.230216, 0.0150937, lost_msgs, 0, 980, c1n_latency, 0.0153891, 0.0152654, 0.015271, c2, 0.015218, 0.0150806, 0.0150937, 
32768, 1, 1999, 1, 10, 1, 1, 0.030554, 0.0303722, 0.0303812, 0.100139, 0.0999992, 0.0999565, 0.130553, 0.130373, 0.130338, 0.0150772, lost_msgs, 0, 1960, c1n_latency, 0.0153805, 0.0152598, 0.0152644, c2, 0.0151785, 0.0150716, 0.0150772, 
32768, 1, 3999, 1, 20, 1, 1, 0.0305531, 0.0303703, 0.0303782, 0.0501802, 0.049999, 0.049991, 0.080555, 0.0803705, 0.0803691, 0.0150916, lost_msgs, 0, 3920, c1n_latency, 0.0154082, 0.0152501, 0.0152523, c2, 0.0151911, 0.015078, 0.0150916, 
32768, 1, 5999, 1, 30, 1, 1, 0.0304877, 0.030339, 0.0303425, 0.0334687, 0.0333316, 0.0333302, 0.0638201, 0.0636725, 0.0636727, 0.0150781, lost_msgs, 0, 5880, c1n_latency, 0.0152952, 0.015233, 0.0152339, c2, 0.0151997, 0.0150749, 0.0150781, 
32768, 1, 7999, 1, 40, 1, 1, 0.0308823, 0.0305745, 0.0306153, 0.0253375, 0.0249972, 0.0249988, 0.0558787, 0.0555747, 0.055614, 0.0152359, lost_msgs, 0, 7840, c1n_latency, 0.0155469, 0.0153243, 0.0153464, c2, 0.0153843, 0.0152138, 0.0152359, 
32768, 1, 9999, 1, 50, 1, 1, 0.0310237, 0.0307052, 0.0307326, 0.0203834, 0.0200136, 0.0199995, 0.051023, 0.0507052, 0.0507321, 0.0153011, lost_msgs, 0, 9800, c1n_latency, 0.0156214, 0.0153885, 0.0153992, c2, 0.0155086, 0.0152683, 0.0153011, 
32768, 1, 11999, 1, 60, 1, 1, 0.030925, 0.0306416, 0.0306589, 0.0169351, 0.0166655, 0.0166665, 0.0476, 0.0473077, 0.0473254, 0.0152683, lost_msgs, 0, 11760, c1n_latency, 0.0155653, 0.0153549, 0.0153679, c2, 0.0154539, 0.0152562, 0.0152683, 
32768, 1, 12799, 1, 64, 1, 1, 0.0309806, 0.0306292, 0.0306459, 0.0159864, 0.0156198, 0.0156249, 0.0465988, 0.0462532, 0.0462709, 0.0152668, lost_msgs, 0, 12544, c1n_latency, 0.0155819, 0.0153374, 0.0153541, c2, 0.0154558, 0.0152646, 0.0152668, 
32768, 1, 13199, 1, 66, 1, 1, 0.0457842, 0.0359018, 0.0367374, 0.0156119, 0.0154166, 0.015428, 0.0612005, 0.0513402, 0.0521657, 0.0152593, lost_msgs, 67, 12936, c1n_latency, 0.0304282, 0.0205572, 0.021402, c2, 0.015438, 0.0152479, 0.0152593, 
32768, 1, 13599, 1, 68, 1, 1, 0.0458317, 0.037385, 0.037718, 0.0156262, 0.01545, 0.0154547, 0.0612821, 0.0528409, 0.0531722, 0.015285, lost_msgs, 115, 13328, c1n_latency, 0.0304516, 0.0220338, 0.0223565, c2, 0.0154495, 0.0152806, 0.015285, 
32768, 1, 13999, 1, 70, 1, 1, 0.0457879, 0.0350667, 0.0364609, 0.0156796, 0.0154176, 0.0154697, 0.0612914, 0.0504908, 0.0519308, 0.0153024, lost_msgs, 98, 13720, c1n_latency, 0.0303691, 0.0197093, 0.0210851, c2, 0.0154615, 0.0152537, 0.0153024, 
32768, 1, 15999, 1, 80, 1, 1, 0.0458022, 0.0366675, 0.0371775, 0.0156925, 0.01543, 0.0154527, 0.0612728, 0.052127, 0.0526301, 0.0152852, lost_msgs, 126, 15680, c1n_latency, 0.0304216, 0.0212976, 0.0218181, c2, 0.0155122, 0.0152646, 0.0152852, 
32768, 1, 19999, 1, 100, 1, 1, 0.0455663, 0.0370741, 0.0374184, 0.0155675, 0.0153327, 0.0153421, 0.0609275, 0.0524075, 0.0527607, 0.0151922, lost_msgs, 134, 19600, c1n_latency, 0.0303051, 0.0218149, 0.0221565, c2, 0.0154073, 0.0151821, 0.0151922, 
32768, 1, 23999, 1, 120, 1, 1, 0.0458074, 0.0365953, 0.0372139, 0.0155866, 0.0154064, 0.0154159, 0.0612198, 0.0520071, 0.05263, 0.0152572, lost_msgs, 137, 23520, c1n_latency, 0.0304668, 0.0212576, 0.0218849, c2, 0.0154247, 0.0152476, 0.0152572, 
32768, 1, 29999, 1, 150, 1, 1, 0.0457914, 0.0361586, 0.0369401, 0.0155926, 0.0154302, 0.0154362, 0.0612428, 0.0516013, 0.052376, 0.0152664, lost_msgs, 180, 29400, c1n_latency, 0.0304218, 0.0208148, 0.0215967, c2, 0.015417, 0.0152605, 0.0152664, 
